Gene	Sendai Day 0 rep1	Sendai Day 0 rep2	Sendai Day 0 rep3	Sendai Day 7 rep1	Sendai Day 7 rep2	Sendai Day 7 rep3	Sapporo Day 0 rep1	Sapporo Day 0 rep2	Sapporo Day 0 rep3	Sapporo Day 7 rep1	Sapporo Day 7 rep2	Sapporo Day 7 rep3	Sapporo Day 31 rep1	Sapporo Day 31 rep2	Sapporo Day 31 rep3
VhaAC39-1_FBgn0285910_LOC123772371	2.494892	10.391141	4.769992	9.727411	22.963546	20.433289	1.778693	7.0608	4.598963	8.205973	13.15429	1.436133	31.185697	40.474316	30.608099
PDZ-GEF_FBgn0265778_LOC123772381	0.431841	2.997851	0.367874	8.461607	23.242393	19.247348	0.180787	1.327189	0.599019	8.559477	8.865057	0.222558	14.71225	10.439051	7.761823
Pbgs_FBgn0036271_LOC123772385	1.839787	3.214443	1.724012	14.409828	26.24702	26.315126	0.145006	1.630986	0.6684	8.955647	4.13711	0.383806	23.490301	44.007327	17.888634
gammaTub23C_FBgn0260639_LOC123772423	0.543246	2.854287	0.535641	5.197331	9.955829	8.777775	0.171802	0.73641	0.591596	4.322715	0.68891	0.055934	9.098912	9.841917	7.116091
CG1218_FBgn0037377_LOC123772429	8.955318	8.994706	9.805341	76.084105	100.473884	78.22316	3.346702	19.9524	6.300692	42.698561	17.912942	2.856365	54.007008	100.886388	37.772792
Oat_FBgn0022774_LOC123772447	11.241198	8.211295	10.519612	9.607915	13.626674	15.53354	4.279744	15.704239	3.360106	4.990767	6.539286	4.336963	3.36571	3.926185	4.408762
CG14515_FBgn0039648_LOC123772449	0.897359	13.223121	0.391372	100.997789	239.661747	230.237611	0	0.609898	0	90.633524	212.860604	0	140.589613	302.37536	62.081078
sand_FBgn0033257_LOC123772456	77.0523	24.188387	55.076183	28.810652	16.024305	34.912447	32.590346	119.037372	33.167835	31.970264	44.342073	21.832236	29.809525	16.05965	31.798558
lmd_FBgn0039039_LOC123772465	1.480244	1.514328	0.771229	0.540398	0.460653	0.865487	0.724961	0.33574	1.453279	0.488888	1.576016	0.250265	0.561264	2.144282	0.762242
Gclc_FBgn0040319_LOC123772466	1.930562	3.390931	0.319763	5.916842	11.649152	10.396465	0.310546	0.665752	0.270048	5.200269	0.400977	0.120421	18.762959	10.900918	7.567824
NA_NA_LOC123772473	0	0	0	0.592598	2.030829	1.461629	0	0	0	1.445411	0.835525	0	0.685085	0.505647	0
CG43346_FBgn0263051_LOC123772477	11.310857	12.845467	10.477242	15.62188	14.401247	17.871705	10.695063	20.048324	11.424354	7.715051	5.303712	4.350544	9.547935	10.36173	9.545783
CG9514_FBgn0030592_LOC123772489	0	0.157689	0	0.096025	1.18459	0	0	6.438795	0	0	0	0	0	0	0
CG9733_FBgn0039759_LOC123772496	0.122251	1.539414	0	9.367434	19.50632	17.781692	0.204336	2.652581	0	4.281033	0.941686	0	1.374674	0.86713	1.093893
ea_FBgn0000533_LOC123772497	1.449856	1.549819	1.023977	34.994302	91.91063	42.32796	0.653987	6.350128	0.447368	18.351834	4.912692	0.875772	19.031321	61.492601	44.637453
Baldspot_FBgn0260960_LOC123772501	1.441439	8.445178	1.514841	10.539485	21.42453	17.557709	0.575401	2.408861	1.350841	8.30383	7.437665	0.408938	16.529501	19.933413	15.015384
PIG-N_FBgn0033479_LOC123772503	0	2.233721	0	1.477454	5.155988	3.311287	0	0.320243	0	0	1.178025	0	1.738724	3.014871	2.036234
ct_FBgn0004198_LOC123772554	0.306915	1.188139	0.220148	4.209165	13.566862	11.337361	0.177981	0.722083	0.223499	2.884112	1.082268	0.118665	5.374191	5.170915	7.410433
NA_NA_LOC123772562	0	0	0	2.693266	9.087319	1.50667	0	0	0	1.131493	0.288384	0	0.4966	0.478299	0
CG10960_FBgn0036316_LOC123772585	0	1.979627	0	3.080475	7.244595	5.648434	0	0	0	0.740168	0	0	2.70506	1.479119	0.583349
NA_NA_LOC123772629	0	0	0	0	7.372094	0	0	33.137252	0	0	0	0	0	0	0
CG41520_FBgn0087011_LOC123772632	0	0.324397	0	0	2.961709	1.466287	0	0	0	0.705191	0	0	2.33055	0	0.370554
CG41520_FBgn0087011_LOC123772633	0	1.260237	0	0.061628	2.208242	3.69694	0.051234	0.383354	0.055831	2.654402	0.592101	0	2.517366	1.638884	1.244915
NA_NA_LOC123772644	0	0	0	1.546783	1.260481	2.426329	0	0.041743	0	1.009642	0.391311	0	1.115176	1.125416	0.611514
NA_NA_LOC123772647	0	0	0.088995	1.24376	1.343378	1.257602	0	0.045766	0.024987	1.453565	0.090132	0.041611	0.999102	1.255875	0.339945
CG5196_FBgn0038039_LOC123772648	1.285116	1.443939	1.104448	3.391531	7.746735	5.389416	0.183844	0.952303	0.199534	1.93414	0.89875	0.143223	4.366099	4.301814	6.534575
CG1368_FBgn0030539_LOC123772649	0	0	0	0.305814	1.395448	0.558225	0	0.18354	0	0.224889	11.394674	0	0.255605	0	0.32446
GCS2alpha_FBgn0027588_LOC123772675	0	12.444997	0	1.375164	7.147383	13.271506	0	0	0	0.360538	0	0	0	8.664681	1.042909
prc_FBgn0028573_LOC123772678	1.248531	25.071896	0.057576	0.342968	0.366119	0.394533	0.138502	0.276509	0.73103	0.456129	19.144645	0	0.202003	0.090376	0.212017
CG1136_FBgn0035490_LOC123772681	0.12226	0.86669	0.053677	2.512127	7.233516	4.628905	0.051649	0.332924	0	2.272702	0.329612	0.050196	2.518975	1.557472	2.256092
Cpr67B_FBgn0035985_LOC123772709	21.233231	1671.595079	0	1.770699	0.270328	34.072055	0.19713	0	7.481695	13.260968	0	0	14.261241	2.020474	3.112078
NA_NA_LOC123772712	65.515706	459.299735	0	1.238442	1.413294	0.538525	0.824489	0	14.574053	5.831561	3.719944	0.399642	2.02944	1.301612	0
NA_NA_LOC123772743	0	0.525827	0	0.223948	1.445007	0.320599	0	0	0	1.211209	0.997862	0	3.905615	1.885392	0.364789
hth_FBgn0001235_LOC123772769	1.465988	1.598155	1.273307	6.709839	13.479962	10.13824	0.406408	2.17675	0.201487	3.148096	0.67368	0.454657	6.377356	11.465832	7.552978
CG9813_FBgn0038143_LOC123772780	0.446666	0.674132	1.514122	1.632076	1.992541	2.011978	0	0	0	0	0.311451	0	1.264151	4.753514	1.484697
NA_NA_LOC123772784	0	0	0	0	1.603	0	0	15.896381	0	0	0	0	0	0.369451	0
CG8642_FBgn0033312_LOC123772785	0	0	0	0.680907	0	0.929358	0	0	0	0	0	0	3.762463	1.586071	0.571493
shams_FBgn0039273_LOC123772838	0	0	0	1.615938	4.167483	3.731198	0	0	0	0.10896	0	0	1.649485	0.869366	0.452725
Cdk2_FBgn0004107_LOC123772863	1.392442	0.532139	0.509069	1.17841	1.221404	1.694632	0.245532	17.468016	0.066221	1.078278	0.391563	0.238622	0.731931	0.172276	0.255356
pnut_FBgn0013726_LOC123772869	1.018637	0.35731	0	5.076327	11.567769	9.085612	0.575229	1.094048	0.512505	4.477459	1.339158	0.140991	14.557909	24.084565	11.615854
CG8399_FBgn0034067_LOC123772883	0	23.711805	2.68896	182.551481	452.122431	346.638494	1.061493	14.748199	0.21166	75.48325	9.400075	0.28221	283.392512	358.158339	314.070414
l(2)34Fc_FBgn0261534_LOC123772884	0	27.141841	0	1.085896	7.247074	5.765286	0	0	0	0	0	0	0.095073	9.664946	0.619485
CG16959_FBgn0036481_LOC123772887	0.065206	0.434085	0	7.340905	15.610172	5.714221	0.027512	3.177961	0	2.668741	5.488664	0	27.429973	23.014106	26.459472
CG32354_FBgn0052354_LOC123772888	1.779348	3.589825	3.825033	76.348048	176.373275	112.083404	0.589686	12.326829	0	47.357738	59.453538	0	203.517322	838.916168	256.019376
PIG-K_FBgn0023545_LOC123772890	2.501175	8.712171	3.913008	111.596981	115.935963	75.700181	3.437327	7.765813	3.926167	97.00404	4.151164	2.247221	169.17202	170.334318	117.919648
Nrg_FBgn0264975_LOC123772893	128.96246	76.625782	102.237169	47.758088	27.807593	49.696248	60.041658	18.695828	116.309972	73.932475	98.039087	46.039557	43.754811	56.060247	61.854075
br_FBgn0283451_LOC123772912	10.039739	9.779996	3.23384	43.26165	83.801898	64.172937	4.600623	17.608921	5.652839	21.56791	12.227463	4.358373	66.339132	68.641607	54.605893
NA_NA_LOC123772951	0.098157	0.598154	0.143329	0.873137	1.751909	1.865029	0.06875	0.460282	0.210613	0.797847	0.409643	0.065742	2.377814	2.044586	1.853958
CG32354_FBgn0052354_LOC123772963	0	0.329672	0	7.939612	13.471573	35.983235	0.191013	3.031352	0	5.864621	4.99223	0	54.187044	189.526994	27.206267
NA_NA_LOC123772968	0	0	0.228602	6.851489	2.855042	2.722464	0	0	0	10.522773	0.11693	0	32.986771	5.089242	14.660483
NA_NA_LOC123772977	1.135827	2.14314	0.625358	139.197098	225.569454	163.408261	0.896031	3.54204	0.5587	114.05363	7.980935	4.854308	21.383834	33.156056	10.111268
Rfx_FBgn0020379_LOC123772978	1.211512	1.855695	0.364612	292.412905	474.936783	348.489687	0.12982	3.444672	2.571139	263.915602	21.082649	6.892569	129.499378	159.424043	92.986065
NA_NA_LOC123772981	0	0.707735	0.108899	1.022235	2.374172	1.494745	0	0.139865	0.057093	0.777048	0.472076	0	2.326277	2.834315	2.053307
NA_NA_LOC123772983	0	0.204047	0	9.847668	79.242684	23.304546	0	0.219266	0	1.830656	0.274013	0	2.047415	7.304835	7.661145
NA_NA_LOC123772993	0	0	0	0	5.341003	1.074329	0	0	0	0	0	0	0	0	0
NA_NA_LOC123772998	0.101017	0.294249	0.088591	1.843105	3.209258	3.090435	0.080658	0.230095	0.045285	2.539642	0.135717	0.082846	1.199917	1.141148	1.663744
NA_NA_LOC123773006	3.363526	2.616551	2.314257	2.971768	4.769144	3.432608	1.656641	31.319519	4.982422	3.14448	7.802368	2.083914	4.438796	3.540109	4.621352
ari-2_FBgn0025186_LOC123773009	5.301549	4.023475	3.242059	20.911118	36.987248	31.436994	1.715284	3.358243	1.997123	22.628809	6.588337	1.861024	19.496539	34.33828	29.295777
Ptx1_FBgn0020912_LOC123773013	21.678461	6.184967	12.932897	5.417045	3.282378	2.040006	11.460224	1.819095	13.829855	5.756137	8.763806	6.943856	4.016083	7.129522	7.278895
Cht7_FBgn0035398_LOC123773094	1.811672	17.154117	0.082036	1.964792	5.62274	6.690128	0.104591	0.227273	0.354665	2.745214	41.427187	0	5.733045	1.597281	2.376863
ifc_FBgn0001941_LOC123773128	0.91544	0.611155	0.348855	4.267903	6.743419	5.913426	0.354393	0.38911	0.487264	4.001869	1.620992	0.302156	8.835449	12.464833	10.221069
pot_FBgn0250871_LOC123773129	5.196683	27.664481	0.178972	15.945798	66.411372	48.676757	0.215012	0.771191	0.65501	11.590745	44.421634	0.11167	6.309026	4.688284	4.441924
Kul_FBgn0039688_LOC123773138	0.080861	0.603717	0	1.995286	3.767805	4.555499	0	0.098107	0	0.785946	0.725086	0	3.091067	4.168754	3.42398
Ass_FBgn0026565_LOC123773175	1.290613	28.159817	0.243943	12.364902	11.974768	22.978991	2.15597	4.734571	2.543771	7.511972	0.512698	1.204797	67.606914	45.091138	10.252071
alphaTub84B_FBgn0003884_LOC123773177	4.410562	102.989711	4.65015	133.196755	468.31018	401.846466	4.307572	1.224975	2.251179	192.430693	17.067297	0.905675	86.913728	111.846782	165.478012
Lrch_FBgn0032633_LOC123773193	0.602113	0.330086	0.173449	1.421313	2.742313	1.40585	0.084719	0.181569	0.160173	0	0.83503	0	1.249541	2.418096	2.146175
Ten-m_FBgn0004449_LOC123773198	0.230579	1.213352	0.229341	2.403416	3.761815	3.723692	0.296669	0.63419	0.231552	2.069831	0.383798	0.062719	2.863446	3.524062	4.245996
byn_FBgn0011723_LOC123773204	0	0.802135	0	0	1.24048	0.150276	0	0	0	0	0	0	1.558921	0.887092	0.73205
Dronc_FBgn0026404_LOC123773297	0.251536	0.411811	0.142404	5.486001	10.200704	9.841785	0.194719	0	0.210063	3.129307	2.221069	0.132221	5.30085	2.581874	12.216854
Samuel_FBgn0032330_LOC123773311	0	2.251126	0.120041	4.000007	10.403126	7.914824	0.038502	0.124502	0	1.557568	2.493387	0	4.414287	3.891983	4.393779
Fkbp14_FBgn0010470_LOC123773321	0	2.246797	0	13.803589	84.317649	33.290853	0.410785	0	1.589918	3.964868	2.952776	0	8.014158	12.280021	14.364593
CG4998_FBgn0036612_LOC123773328	0.145561	0	0	0	3.147402	0.162439	0	24.015192	0	0	0	0	0	0	0
NA_NA_LOC123773339	0	0	0.288971	3.227072	8.508825	3.539016	0	0.374155	0.231199	1.370498	0	0	0.141018	1.090674	0.42328
CG43980_FBgn0264711_LOC123773344	0.11652	0.939958	0.074923	5.19689	14.530545	8.340785	0	0.417074	0.03928	1.616729	0.038324	0	4.705967	3.300932	4.074915
wtrw_FBgn0260005_LOC123773348	0	0.264843	0.139691	15.295174	25.719234	19.152309	0.133518	0.580506	0	35.883506	2.516399	0.785927	33.892879	30.942506	7.682149
NA_NA_LOC123773357	0	0	0	65.734232	227.317568	299.596655	0	0	0	2.637072	0	0	9.965257	25.069784	12.734736
NA_NA_LOC123773362	0	0	0	18.705655	64.173257	36.358283	0	0	0	0.941844	0	0	7.26314	9.449581	14.620534
Ppn_FBgn0003137_LOC123773363	0	0	0	0.505155	0.851417	1.030179	0	0	0	0.671307	5.906157	0	0	0.30484	0.165588
crol_FBgn0020309_LOC123773373	1.385113	1.727752	1.58463	0.765874	0.870513	1.712056	1.082248	2.535222	1.51075	1.333279	1.718875	1.110347	0.790953	0.752089	0.81567
bowl_FBgn0004893_LOC123773375	0	0	0	0.969343	2.342983	1.620246	0	0	0	0.643532	0	0	0.15289	0.430392	0.965523
nab_FBgn0259986_LOC123773389	0.241113	0.507816	0.100959	3.503677	3.344575	4.833361	0.197196	0.458555	0.080735	1.14011	0.760239	0.098508	1.977991	1.932653	3.676399
Tpi_FBgn0086355_LOC123773396	0	0	0	0.491225	2.862069	0.550106	0	0	0	1.901619	35.569261	0	0.163353	1.039848	0
Tpi_FBgn0086355_LOC123773397	0	0	0	0.61857	1.933814	0.525104	0	0	0	0.959719	21.075988	0	0.227298	0.15876	0
Tpi_FBgn0086355_LOC123773398	0	0	0	2.204626	7.864292	4.813066	0	0	0	9.233285	161.067865	0	2.861403	1.822148	1.295087
Sb_FBgn0003319_LOC123773402	0	0	0	0.381092	0.521001	1.591835	0	1.017871	0	2.220067	2.878022	0	0	0	0
NA_NA_LOC123773407	0	0.057886	0	0.512917	1.286249	2.245803	0.122094	0.095234	0	0	0	0.029072	0.20485	0	0.103829
CG8745_FBgn0036381_LOC123773411	6.659999	6.877679	10.792106	4.788729	3.410223	4.851539	5.12734	2.258452	6.200293	6.635675	2.522611	5.103586	6.327478	33.940787	8.198945
PPO3_FBgn0261363_LOC123773414	0	86.395573	0	7.043383	42.058047	67.983124	0	0	0.2597	0.917799	0	0	0	62.979815	1.631316
PPO3_FBgn0261363_LOC123773415	0	134.430354	0	31.567509	158.967476	105.256356	0.65128	1.570187	0.951563	3.210208	0.231323	0.141442	0.651859	99.204139	7.412347
PPO3_FBgn0261363_LOC123773420	0	297.387463	0	61.686547	283.334611	208.352378	1.209013	1.425575	2.090635	8.691454	0.750511	0	1.129933	169.002742	7.365121
PPO3_FBgn0261363_LOC123773421	0	11.022206	0	1.568142	9.939656	7.873101	0	0	0	0	0	0	0	6.190102	0
PPO3_FBgn0261363_LOC123773423	0	155.375552	0	48.652047	240.352084	146.691443	1.147523	0.727626	1.371436	5.172729	0.773293	0.226375	0.81872	120.906921	15.084573
slf_FBgn0287234_LOC123773455	31.840847	133.98898	2.962599	83.336722	197.171073	209.491956	1.303481	3.066889	1.275884	88.306274	956.965515	0.504815	48.38217	40.364157	75.311715
l(2)34Fc_FBgn0261534_LOC123773462	0	0	0	0	6.231854	0	0.586815	53.72908	0.641836	0	0.416967	0.370891	0	0.686688	0
Mgat1_FBgn0034521_LOC123773491	0.053257	0.267657	0.140823	1.923698	2.989003	2.561103	0.090335	0.195069	0.342568	1.170375	0.214653	0.13125	4.550207	7.112489	3.82592
NA_NA_LOC123773566	0.17972	1.343569	0	3.433216	25.583967	4.36143	0	2.105762	0.330527	0.638019	0.803773	0	24.284633	46.897196	30.668446
Ddx1_FBgn0015075_LOC123773582	0	0	0	2.476883	1.978612	1.97597	0	9.722643	0	2.174104	0	0	4.517307	0	0.463215
NA_NA_LOC123773603	0	13.78739	0	0	45.879577	0	0	0	0	0	0	0	4.968037	0.934062	0.761704
NA_NA_LOC123773611	0	1.386098	0	1.646095	4.582613	4.503375	0	0	0	1.162045	0	0	1.529739	0.663057	1.467414
CG8399_FBgn0034067_LOC123773619	2.146148	4.250037	1.358993	18.066775	26.654481	25.742745	0.760561	1.75387	0.825821	12.330249	9.478989	0	24.852634	24.330672	28.736765
NA_NA_LOC123773623	0	0	0	1.091654	3.757817	1.092972	0	0	0.142502	2.049293	1.250585	0	0.651885	1.100128	0.298543
Tdc2_FBgn0050446_LOC123773630	0	0	0	3.833002	10.250091	8.4564	0	0	0	5.170572	1.438111	0	6.940671	11.85924	2.873873
qsm_FBgn0028622_LOC123773632	1.323874	4.708792	0	5.083497	22.197395	9.074766	0.20326	0.549472	0	3.035192	7.096073	0	7.060678	4.511499	4.084807
Cyp49a1_FBgn0033524_LOC123773633	0	1.406231	0	0.558506	6.39798	3.584997	0	0	0	0.601644	0.184884	0	1.325328	3.413552	2.729197
Cyp49a1_FBgn0033524_LOC123773635	0	0.073183	0	0.62346	3.705059	1.370279	0	2.274477	0.241832	0.233405	1.176951	0	1.069478	1.762981	1.142408
Cyp49a1_FBgn0033524_LOC123773637	3.747099	44.785	0.189843	58.717746	65.365721	78.385981	1.178764	8.993839	0.741713	18.689882	32.214858	0.075544	26.712454	29.832729	45.461703
NA_NA_LOC123773638	0.501324	12.262033	4.185183	76.582923	71.886648	106.907769	0.673191	8.006661	2.236657	70.568783	17.98064	0.274439	79.879399	96.229805	25.562305
NA_NA_LOC123773639	1.371373	8.000393	1.612476	72.294728	28.499854	60.127417	0.683271	10.568239	0.123424	42.750053	2.536309	0.649562	100.366663	67.085714	73.746306
NA_NA_LOC123773643	1.506329	270.832828	0.614273	409.724637	1133.451691	857.854071	28.350448	5.993234	9.118715	145.897399	259.35179	1.713009	374.593113	557.946256	238.746107
NA_NA_LOC123773649	0	0.367592	0	0.998482	1.405327	15.452325	0	0	0	0	0	0	0	0.904685	0
NA_NA_LOC123773651	0	0	0	0	10.819918	1.90834	0	0	0	0.47956	0	0	1.595072	1.43365	0
NA_NA_LOC123773653	0	28.291347	0	10.179331	179.871669	11.23131	0.638818	0.345081	0	4.322824	7.976583	0	63.967402	26.725815	31.205123
NA_NA_LOC123773654	0	101.060841	0	463.722631	1336.124022	735.960032	14.166696	5.689978	3.793958	98.991537	500.290627	0	199.589659	541.299719	297.963294
CG13827_FBgn0039068_LOC123773667	1.843644	4.890684	2.121633	8.328873	8.729369	6.698954	1.455399	12.855175	1.480009	3.022102	1.088173	0.98079	1.737842	2.005052	1.216211
IFT20_FBgn0050441_LOC123773672	1.574	0.884213	1.20555	1.648854	1.932215	1.423522	1.348216	4.355169	1.469869	3.140781	0.820739	0.497383	0.854478	0.990736	1.694532
NA_NA_LOC123773678	0	0.124886	0.043805	0.861133	9.393351	2.034731	0.084298	0.182033	0.087957	0	0.759782	0	0.670676	1.001656	1.212752
CG30503_FBgn0050503_LOC123773690	0	4.640555	0.46728	2.836696	6.429911	4.413414	0	0.398887	1.209871	0	0	0	4.087505	5.088461	4.975011
CG14516_FBgn0039640_LOC123773692	3.723497	9.346318	2.462912	22.209901	47.716375	33.860733	1.033301	3.554869	0.616514	18.435872	52.071816	0.661317	42.969051	82.424552	42.937237
ome_FBgn0259175_LOC123773712	1.017843	16.598599	0	16.654299	31.721446	28.282377	0.227423	1.863704	0.251823	12.165727	33.443082	0.037525	34.168773	47.252689	37.135047
CG33129_FBgn0053129_LOC123773719	0.86912	0.469805	0.359568	2.706959	6.636563	4.730331	0.068549	0.483428	0.644581	1.82358	1.951203	0	4.149206	6.330983	6.606387
emp_FBgn0010435_LOC123773722	0.998349	15.800301	0.495168	19.958302	49.491326	30.258504	0.48985	3.859637	0.219035	15.117466	9.677773	0	35.191408	49.872801	24.941159
NA_NA_LOC123773729	0.14574	0.922608	0.359726	8.157771	26.26376	15.519888	0.533822	3.186801	0.668848	29.272588	0.771421	0.517602	18.495671	27.13294	20.430031
Rel_FBgn0014018_LOC123773739	2.60242	12.787017	1.196578	21.991449	36.560696	34.575691	1.034417	7.441319	0.619161	27.892473	8.970957	0.257935	36.860022	44.655841	35.162539
betaTub56D_FBgn0284243_LOC123773744	0	0	0	1.035384	2.059773	1.843548	0	0.229438	0	0	0.279164	0	0	0.603949	0.324241
NA_NA_LOC123773819	0	1.28291	0	179.348908	606.587055	702.674122	0.093115	0.502179	0	65.858565	0.293526	0	34.251766	40.85891	62.026447
NA_NA_LOC123773821	0	14.047963	7.472506	17.017947	48.254222	36.283162	0	0	0	1.826698	0	0	4.965784	6.073525	2.816344
side-VIII_FBgn0086604_LOC123773826	0.109771	0.272176	0.382669	0.222847	2.032444	0.697139	0	0	0	0.389698	0	0	0.553195	1.006111	0.634424
NA_NA_LOC123773844	0.085357	0.211582	0	0.254806	1.047947	0.677375	0.036105	0.132248	0	0.917978	0.381968	0.070177	1.437645	1.212622	1.026317
tw_FBgn0086368_LOC123773852	0	0	0	5.439791	2.103553	8.054707	0	0	0	0.213711	0	0	1.081727	0.338061	0.527872
NA_NA_LOC123773855	0	0	0	3.180514	9.467004	5.590744	0	0	0	7.520732	0	0	0.782948	0	0.610048
Irk1_FBgn0265042_LOC123773877	0	0.844732	0.212697	4.989259	8.539955	8.509739	0	0.35918	0.242997	2.868355	4.470887	0.106503	5.717879	6.513897	4.760155
NA_NA_LOC123773881	0.249699	1.131	0	0.71929	3.44677	1.212713	0.086004	0.092858	0	0.180908	0	0	0.898182	1.768177	1.400586
NA_NA_LOC123773885	0.423766	67.91535	0	22.769359	65.654769	49.302319	0.23518	4.08776	0.638774	18.161704	28.136402	0	35.416115	129.098956	19.186097
Clp_FBgn0015621_LOC123773892	4.150262	8.694755	7.934344	6.072772	7.47254	5.974613	4.607705	20.433643	5.799826	5.102206	1.524664	0.772049	3.179982	5.976793	5.190323
NA_NA_LOC123773910	0.27899	0.903108	0.479387	1.093614	2.556815	2.132325	0	0	0.152903	0.147946	0.695083	0	1.28193	1.444717	2.22066
NA_NA_LOC123773927	0.528825	0.442974	1.165923	19.332305	34.669275	19.196647	0	0.731879	0	52.946664	29.332626	1.969358	8.453313	5.382319	14.360054
NA_NA_LOC123773928	0	4.675822	0	68.446129	79.723363	92.264109	0	6.883371	0	92.296028	163.967996	2.017662	139.893094	118.952583	100.245009
CG6398_FBgn0030870_LOC123773937	1.25538	8.428399	0.292886	34.680486	88.208591	53.853582	0.094097	2.115548	0	17.51852	15.941139	0.045725	44.43968	57.35893	39.985704
CG1513_FBgn0033463_LOC123773945	0	0	0	1.921949	3.126935	6.107615	0	0.298804	0	0.86068	0.058846	0	3.477937	1.088116	0.126149
CG8560_FBgn0035781_LOC123773952	0	0.543706	0	0	2.866755	1.160635	0	0	0	0.723737	0.706887	0	0.55325	1.158772	0.727363
CG11970_FBgn0027503_LOC123773954	1.803354	1.187824	0.871999	4.352645	10.927864	8.52608	0.365186	1.352535	0.924365	6.72079	1.148343	0	11.346287	6.149487	5.832075
Zw_FBgn0004057_LOC123773956	0.140521	0.696637	0	2.277876	4.897388	4.115639	0	0.51084	0	1.929306	3.880443	0.038414	11.711314	10.952903	10.321765
FucTA_FBgn0036485_LOC123773963	0	0.104876	0	1.064942	1.865116	0.914015	0	0.509499	0	0.818145	0.499176	0	3.061179	2.655343	2.401497
Sh3beta_FBgn0035772_LOC123773978	350.588232	255.366168	462.010931	195.347232	155.399862	181.072382	316.318877	124.746177	470.28145	224.065936	274.941651	354.52328	232.175099	228.698333	276.12148
CG1789_FBgn0030063_LOC123773979	15.174502	11.595373	3.887583	24.584613	18.841818	19.52822	3.415803	157.740255	8.454595	15.445507	9.854277	3.926094	8.867002	10.315048	11.979888
CG10019_FBgn0031568_LOC123773990	0.342935	2.378738	0.702585	5.72771	17.164375	13.20475	0	0.793186	0.525076	1.72006	0.999047	0	5.146626	6.35326	5.739066
CG12084_FBgn0043458_LOC123773997	0.702154	0	0.062779	3.414521	4.897873	4.512309	0.03286	0.406827	0.037107	1.917445	1.350897	0	4.037815	3.491361	1.910392
CG4998_FBgn0036612_LOC123773998	0	0.290646	0.251302	0.166444	7.310213	1.560568	2.979709	29.013947	6.039748	0.394214	0	0	0.471105	1.115837	2.013511
NA_NA_LOC123774003	0.209516	2.404046	0.475088	8.702829	16.361069	15.980084	0.212376	0.381978	0.30857	8.460276	1.126762	0.241143	7.590643	5.339033	6.795496
conv_FBgn0261269_LOC123774006	0	3.779377	0	6.429247	10.900568	8.261875	0	0.810688	0	3.85992	4.726853	0	10.202847	3.880036	8.630088
NA_NA_LOC123774009	0.369486	1.841887	0.527873	8.222432	25.470017	25.19497	0.537129	1.532043	0.726406	10.4357	30.248457	0.746683	17.64205	12.794712	6.848933
lark_FBgn0011640_LOC123774011	11.618474	29.960722	14.950394	19.12041	27.125062	32.785019	10.997341	18.690266	9.765138	18.278533	9.107302	5.849576	6.485606	6.129225	9.613613
